Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,220.41279244422913,0.14101906106476592,1.0586538496436175,0.6709053103007038,0.6583736796443835,0.7734624600638977
1,215.06651973724365,0.13759854109868436,0.5574179106008831,0.8051423544465771,0.5238761311045851,0.825479233226837
2,214.58469772338867,0.13729027365539903,0.45351365108522024,0.8418106206014075,0.4694935624687055,0.8479432907348243
3,215.26955199241638,0.1377284401742907,0.38720772297181766,0.8652431222008957,0.4353944448093637,0.8605231629392971
4,212.49108242988586,0.13595078850280606,0.34875719427766894,0.878418905950096,0.4179224937368696,0.8671126198083067
5,213.45995378494263,0.1365706678086645,0.32242345814226686,0.8858565259117083,0.41540437264921376,0.8679113418530351
6,214.87749552726746,0.13747760430407388,0.29909481158240514,0.8945537428023033,0.41490223586035613,0.8705071884984026
7,215.14169454574585,0.13764663758525006,0.2851971742921698,0.9006917786308382,0.3876282421651835,0.8756988817891374
8,216.05555272102356,0.13823131971914496,0.27006376928918574,0.9037108125399872,0.3791251111025818,0.8803913738019169
9,215.28577280044556,0.1377388181704706,0.25582380833667934,0.9095489443378119,0.38896828380446086,0.8811900958466453
10,215.56992435455322,0.13792061698947744,0.24440353267462073,0.9130078374920025,0.3730383569333024,0.8837859424920128
11,214.65247893333435,0.13733363975261315,0.2355960312907799,0.9150871721049264,0.38092442911963303,0.8869808306709265
12,214.630051612854,0.13731929085915162,0.2263514053026454,0.9205254318618042,0.3775005255299159,0.8869808306709265
13,215.27898240089417,0.13773447370498668,0.21511408659586026,0.9234644913627639,0.38181470527935524,0.8826876996805112
14,215.24007296562195,0.13770957963251565,0.20945193242193488,0.9262036148432502,0.3884878746462992,0.8852835463258786
15,212.06117415428162,0.13567573522346874,0.2032590726174781,0.9273232565579015,0.39077272940688906,0.8862819488817891
16,211.3105607032776,0.13519549629128444,0.19749976009886022,0.9309420985284709,0.40487141675723437,0.8809904153354633
17,213.59558296203613,0.13665744271403463,0.19349438277021366,0.9307021753039028,0.3831586502165126,0.8886781150159745
18,213.93379306793213,0.13687382793853622,0.1879326343317102,0.9327015355086372,0.38223454813821056,0.8889776357827476
19,213.526353597641,0.13661315009446,0.18185949569921978,0.9341610684580934,0.3681686908131638,0.893470447284345
20,213.74057722091675,0.1367502093543933,0.17804492906603536,0.9369601727447217,0.3725324236287976,0.893370607028754
21,213.48863673210144,0.13658901902245774,0.17558968721538,0.9369001919385797,0.37769801713550055,0.891473642172524
22,213.84549045562744,0.1368173323452511,0.17484422939306962,0.9383597248880359,0.37654092656627014,0.893370607028754
23,213.5658459663391,0.13663841712497704,0.16579337007058062,0.9409988803582854,0.3866541168619745,0.8927715654952076
24,213.6842794418335,0.13671419030187684,0.16320526807063085,0.9405990083173384,0.39180967662804805,0.8920726837060703
25,213.39885425567627,0.1365315766191147,0.1627371554243273,0.9414187460012796,0.389247626994555,0.8921725239616614
26,213.31472539901733,0.13647775137493112,0.15572711470419504,0.9445777351247601,0.39791731578045,0.8930710862619808
27,213.46509981155396,0.13657396021212664,0.15550681978454592,0.9448376519513756,0.3901403054011801,0.8955670926517572
28,213.62583708763123,0.13667679916035266,0.14997968343887966,0.9453374920025592,0.4035419976166167,0.8913738019169329
29,214.09041213989258,0.1369740320792659,0.15085889434058192,0.9455774152271273,0.38322409482809683,0.8958666134185304
30,214.69124126434326,0.13735843970847297,0.14497064331859846,0.9487364043506078,0.40466245597960376,0.8919728434504792
31,214.78284883499146,0.13741704979845903,0.14502204944911726,0.9483565259117083,0.3870430106755358,0.8949680511182109
32,214.17204356193542,0.13702625947660615,0.14314800498009644,0.9476767434420985,0.39575507440797675,0.8955670926517572
33,213.52195930480957,0.13661033864671118,0.13892186491768652,0.9498960332693538,0.38759601770784147,0.8955670926517572
34,214.29833555221558,0.13710706049405988,0.13710493566879497,0.9506757837492003,0.40235602848838786,0.8929712460063898
35,214.5168833732605,0.13724688635525303,0.138477410013881,0.9505158349328215,0.39894963992229954,0.8977635782747604
36,214.6367027759552,0.13732354624181395,0.1352132416395226,0.9508957133717211,0.3954839502363064,0.8946685303514377
37,214.43311309814453,0.13719329052984294,0.13061268995137634,0.9529550543825975,0.401277194913929,0.8971645367412141
38,214.3498764038086,0.13714003608688968,0.1255148999683168,0.9546145233525272,0.42247606402548693,0.8957667731629393
39,213.72530269622803,0.1367404367858145,0.12814648969364678,0.9532349648112604,0.40517244284329845,0.8976637380191693
40,213.39931321144104,0.13653187025684008,0.12522648283329887,0.9554542546385156,0.4127779510259009,0.8957667731629393
41,212.74715161323547,0.13611462035395744,0.12149561092707967,0.9557341650671785,0.4090237082681431,0.8980630990415336
42,214.70258045196533,0.13736569446702837,0.12095340507483957,0.9573536468330134,0.4042508692968601,0.9019568690095847
43,215.63439297676086,0.13796186370874017,0.12251791092033855,0.955474248240563,0.43196295486531033,0.8985623003194888
44,215.80830335617065,0.13807313074611047,0.11897223313238951,0.9561740243122201,0.4254146917293907,0.8958666134185304
45,214.64692401885986,0.13733008574463204,0.12132870369207684,0.9558941138835573,0.4081032375147501,0.8992611821086262
46,216.07829022407532,0.1382458670659471,0.11560920339147128,0.9587531989763276,0.4089157498254182,0.8962659744408946
47,216.83393573760986,0.13872932548791417,0.12034204167564728,0.9561140435060781,0.38369574369535375,0.9029552715654952
48,214.06442618370056,0.13695740638752435,0.11599244999592637,0.95715371081254,0.407914326276285,0.8990615015974441
49,212.78461480140686,0.1361385891243806,0.11356268240816972,0.9592330454254638,0.3987338519952715,0.9016573482428115
50,213.63360381126404,0.1366817682733615,0.10769020611209043,0.9610524632117722,0.4165373750242253,0.8977635782747604
51,212.42157244682312,0.1359063163447365,0.11307865849702654,0.9592930262316058,0.41745940161595185,0.9032547923322684
52,211.67193460464478,0.13542670160245987,0.11132078483207383,0.960172744721689,0.41253926336301117,0.8980630990415336
53,212.74842500686646,0.13611543506517368,0.1076214919319604,0.9611124440179143,0.4360412301918932,0.8958666134185304
54,211.87651085853577,0.13555758852113614,0.10517991114984566,0.9610124760076776,0.422875944336061,0.8975638977635783
55,212.42406916618347,0.13590791373396255,0.10652874854824702,0.9610524632117722,0.4385596183917155,0.8980630990415336
56,211.16792178153992,0.1351042365844785,0.10554222730825573,0.9620321497120922,0.43316997794624856,0.8968650159744409
57,211.39193654060364,0.13524756016673298,0.10532875646707755,0.9618322136916186,0.4274277306212404,0.8998602236421726
58,211.32158637046814,0.13520255046095211,0.10444138085148437,0.9628518873960332,0.41907458477757703,0.9013578274760383
59,211.95011615753174,0.13560468084295058,0.10463574193346523,0.9623320537428023,0.4177008459929186,0.8989616613418531
60,211.00801634788513,0.13500192984509604,0.10047210515351633,0.9644713691618682,0.4237468000903083,0.9035543130990416
61,210.58944845199585,0.1347341320870095,0.10001022480496742,0.9639915227127319,0.42799843361113254,0.9020567092651757
62,211.30956745147705,0.135194860813485,0.09416557649959068,0.9659508957133717,0.41691379305332327,0.9020567092651757
63,211.26090383529663,0.1351637260622499,0.10292372700419535,0.9630518234165067,0.419184704615434,0.9008586261980831
64,212.01319885253906,0.1356450408525522,0.09986327296037702,0.963411708253359,0.4249089742614962,0.8997603833865815
65,211.47822666168213,0.1353027681776597,0.09930353363176245,0.9638115802943058,0.4185473020173633,0.9017571884984026
66,212.1003339290619,0.13570078946197178,0.09828181069621951,0.964171465131158,0.4238210188852736,0.9010583067092651
67,211.6103482246399,0.13538729892811255,0.09626774625690035,0.9660308701215611,0.4263257731909688,0.8987619808306709
68,212.00341176986694,0.13563877912339536,0.09438271969494244,0.9666306781829814,0.42836097673105356,0.9036541533546326
69,211.61534523963928,0.13539049599465086,0.09443492725572263,0.9662108125399872,0.441709396304762,0.8976637380191693
